"","RouteID","StartDestName","EndDestName","CarJourneys","","","StartDestID","EndDestID","CarTarvellers","BusJourneys","BusTarvellers","FootJourneys","FootTarvellers","BoatJourneys","BoatTarvellers","CycleJourneys","CycleTarvellers","TrainJourneys","TrainTarvellers","MotorbikeJourneys","MotorbikeTravellers","TotalJourneys","TotalTravellers"
"687","B33537-33586","Patterdale","Littleborough",1,0.000685400959561343,0.986291980808787,33537,33586,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"688","B33540-33558","Kirkstone Pass","Keswick",1,0.000685400959561343,0.986977381768348,33540,33558,22,1,22,0,0,0,0,0,0,0,0,0,0,2,44
"689","B33541-33544","Troutbeck Pub, Troutbeck","Brother's Water, Patterdale",1,0.000685400959561343,0.98766278272791,33541,33544,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"690","B33541-33545","Troutbeck Pub, Troutbeck","Hartsop",1,0.000685400959561343,0.988348183687471,33541,33545,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"691","B33550-33623","Cltheroe","Kirkby Lonsdale",1,0.000685400959561343,0.989033584647032,33550,33623,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5
"692","B33551-33623","Ingleton","Kirkby Lonsdale",1,0.000685400959561343,0.989718985606594,33551,33623,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"693","B33555-33558","Hawes End, Stair","Keswick",1,0.000685400959561343,0.990404386566155,33555,33558,2,0,0,0,0,1,2,0,0,0,0,0,0,2,4
"694","B33555-33640","Hawes End, Stair","Brockhole",1,0.000685400959561343,0.991089787525716,33555,33640,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"695","B33558-33565","Keswick","Applethwaite",1,0.000685400959561343,0.991775188485278,33558,33565,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"696","B33558-33588","Keswick","Aira Force, Dockray",1,0.000685400959561343,0.992460589444839,33558,33588,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"697","B33558-33589","Keswick","Carlisle",1,0.000685400959561343,0.993145990404401,33558,33589,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3
"698","B33558-33597","Keswick","Aspatria",1,0.000685400959561343,0.993831391363962,33558,33597,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"699","B33558-33640","Keswick","Brockhole",1,0.000685400959561343,0.994516792323523,33558,33640,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"700","B33565-33570","Applethwaite","Cockermouth",1,0.000685400959561343,0.995202193283085,33565,33570,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"701","B33568-33607","St Bees","Shap",1,0.000685400959561343,0.995887594242646,33568,33607,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"702","B33569-33595","Tarn Oak","Eskdale Green",1,0.000685400959561343,0.996572995202207,33569,33595,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"703","B33570-33639","Cockermouth","Workington",1,0.000685400959561343,0.997258396161769,33570,33639,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"704","B33572-33575","Silloth","Scotland",1,0.000685400959561343,0.99794379712133,33572,33575,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"705","B33589-33640","Carlisle","Brockhole",1,0.000685400959561343,0.998629198080892,33589,33640,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"706","B33595-33627","Eskdale Green","Stockport",1,0.000685400959561343,0.999314599040453,33595,33627,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"707","B33595-33639","Eskdale Green","Workington",1,0.000685400959561343,1.00000000000001,33595,33639,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"708","B33278-33334","Pen y Bryn","Grasmere",0,0,1.00000000000001,33278,33334,0,1,48,0,0,0,0,0,0,0,0,0,0,1,48
"709","B33283-33424","Under Barrow","Fell Foot",0,0,1.00000000000001,33283,33424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"710","B33284-33285","Haverigg","Millom Railway Station, Millom",0,0,1.00000000000001,33284,33285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"711","B33285-33620","Millom Railway Station, Millom","Maryport",0,0,1.00000000000001,33285,33620,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"712","B33286-33321","Ravenglass Railway Station, Ravenglass","Scafell",0,0,1.00000000000001,33286,33321,0,0,0,2,4,0,0,0,0,0,0,0,0,2,4
"713","B33286-33350","Ravenglass Railway Station, Ravenglass","Ravenglass",0,0,1.00000000000001,33286,33350,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
"714","B33289-33510","Waterside","Ambleside",0,0,1.00000000000001,33289,33510,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"715","B33290-33291","Ulverston Railway Station, Ulverston","Conishead, Ulverston",0,0,1.00000000000001,33290,33291,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"716","B33290-33431","Ulverston Railway Station, Ulverston","Windermere",0,0,1.00000000000001,33290,33431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"717","B33290-33501","Ulverston Railway Station, Ulverston","Preston Railway Station, Preston",0,0,1.00000000000001,33290,33501,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"718","B33294-33334","Silverdale","Grasmere",0,0,1.00000000000001,33294,33334,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"719","B33294-33410","Silverdale","Lancaster Railway Station, Lancaster",0,0,1.00000000000001,33294,33410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"720","B33295-33302","Cartmel","Holker Hall, Cark",0,0,1.00000000000001,33295,33302,0,1,2,1,2,0,0,0,0,0,0,0,0,2,4
"721","B33295-33304","Cartmel","Grange over Sands",0,0,1.00000000000001,33295,33304,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"722","B33295-33422","Cartmel","Allithwaite",0,0,1.00000000000001,33295,33422,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"723","B33296-33431","Wirral","Windermere",0,0,1.00000000000001,33296,33431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"724","B33301-33308","Kents Bank","Hampsfell",0,0,1.00000000000001,33301,33308,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"725","B33301-33422","Kents Bank","Allithwaite",0,0,1.00000000000001,33301,33422,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"726","B33304-33315","Grange over Sands","Haverthwaite",0,0,1.00000000000001,33304,33315,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
"727","B33308-33410","Hampsfell","Lancaster Railway Station, Lancaster",0,0,1.00000000000001,33308,33410,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
"728","B33308-33501","Hampsfell","Preston Railway Station, Preston",0,0,1.00000000000001,33308,33501,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"729","B33311-33434","Liverpool","Kendal",0,0,1.00000000000001,33311,33434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"730","B33311-33441","Liverpool","Lakeside",0,0,1.00000000000001,33311,33441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"731","B33312-33590","Liverpool Railway Station, Liverpool","Bowness-on-Solway",0,0,1.00000000000001,33312,33590,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"732","B33314-33471","Low Wood","Low Wood, Windermere",0,0,1.00000000000001,33314,33471,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"733","B33314-33541","Low Wood","Troutbeck Pub, Troutbeck",0,0,1.00000000000001,33314,33541,0,0,0,1,10,0,0,0,0,0,0,0,0,1,10
"734","B33315-33580","Haverthwaite","Derbyshire",0,0,1.00000000000001,33315,33580,0,2,34,0,0,0,0,0,0,0,0,0,0,2,34
"735","B33316-33430","Haverthwaite Railway Station, Haverthwaite","Bowness",0,0,1.00000000000001,33316,33430,0,0,0,0,0,1,2,0,0,1,2,0,0,1,2
"736","B33316-33441","Haverthwaite Railway Station, Haverthwaite","Lakeside",0,0,1.00000000000001,33316,33441,0,0,0,1,5,0,0,0,0,18,245,0,0,18,245
"737","B33317-33358","Grizedale","Low Arnside, Coniston",0,0,1.00000000000001,33317,33358,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"738","B33317-33468","Grizedale","Youth Hostel, Hawkshead",0,0,1.00000000000001,33317,33468,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"739","B33317-33470","Grizedale","Waterhead",0,0,1.00000000000001,33317,33470,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"740","B33317-33592","Grizedale","Leeds",0,0,1.00000000000001,33317,33592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"741","B33320-33430","Southport","Bowness",0,0,1.00000000000001,33320,33430,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"742","B33320-33510","Southport","Ambleside",0,0,1.00000000000001,33320,33510,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"743","B33322-33430","Lytham St Annes","Bowness",0,0,1.00000000000001,33322,33430,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"744","B33323-33410","Blackpool","Lancaster Railway Station, Lancaster",0,0,1.00000000000001,33323,33410,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3
"745","B33326-33358","Brantwood House, Coniston","Low Arnside, Coniston",0,0,1.00000000000001,33326,33358,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"746","B33327-33430","Low Sawrey","Bowness",0,0,1.00000000000001,33327,33430,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"747","B33327-33467","Low Sawrey","Wray Castle",0,0,1.00000000000001,33327,33467,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"748","B33328-33358","Brantwood","Low Arnside, Coniston",0,0,1.00000000000001,33328,33358,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4
"749","B33330-33358","Hawkshead Hill, Hawkshead","Low Arnside, Coniston",0,0,1.00000000000001,33330,33358,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"750","B33330-33469","Hawkshead Hill, Hawkshead","Esthwaite Water, Hawkshead",0,0,1.00000000000001,33330,33469,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"751","B33331-33364","Skelwith","Langdales",0,0,1.00000000000001,33331,33364,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"752","B33332-33352","Yewdale","Tarn Hows",0,0,1.00000000000001,33332,33352,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"753","B33332-33358","Yewdale","Low Arnside, Coniston",0,0,1.00000000000001,33332,33358,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"754","B33334-33336","Grasmere","Grasmere Lake, Grasmere",0,0,1.00000000000001,33334,33336,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"755","B33334-33339","Grasmere","Helvellyn, Wythburn",0,0,1.00000000000001,33334,33339,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"756","B33334-33343","Grasmere","Loughrigg Fell, Loughrigg",0,0,1.00000000000001,33334,33343,0,0,0,1,5,0,0,0,0,0,0,0,0,3,7
"757","B33334-33344","Grasmere","White Moss, Rydal",0,0,1.00000000000001,33334,33344,0,0,0,2,10,0,0,0,0,0,0,0,0,2,10
"758","B33334-33347","Grasmere","Easedale, Grasmere",0,0,1.00000000000001,33334,33347,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"759","B33334-33401","Grasmere","Stanah, Thirlmere",0,0,1.00000000000001,33334,33401,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"760","B33334-33411","Grasmere","Slyne, Lancaster",0,0,1.00000000000001,33334,33411,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"761","B33334-33423","Grasmere","Underfell",0,0,1.00000000000001,33334,33423,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"762","B33334-33483","Grasmere","Dunman Raise",0,0,1.00000000000001,33334,33483,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"763","B33334-33509","Grasmere","Fairfield, Wythburn",0,0,1.00000000000001,33334,33509,0,0,0,2,10,0,0,0,0,0,0,0,0,2,10
"764","B33334-33611","Grasmere","London",0,0,1.00000000000001,33334,33611,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"765","B33337-33635","Swan Hotel, Grasmere","Yarm",0,0,1.00000000000001,33337,33635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"766","B33338-33340","Little Langdale Tarn, Little Langdale","Skelwith Bridge",0,0,1.00000000000001,33338,33340,0,0,0,2,6,0,0,0,0,0,0,0,0,2,6
"767","B33338-33353","Little Langdale Tarn, Little Langdale","Elterwater",0,0,1.00000000000001,33338,33353,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"768","B33338-33364","Little Langdale Tarn, Little Langdale","Langdales",0,0,1.00000000000001,33338,33364,0,0,0,2,3,0,0,0,0,0,0,0,0,2,3
"769","B33338-33423","Little Langdale Tarn, Little Langdale","Underfell",0,0,1.00000000000001,33338,33423,0,0,0,2,6,0,0,0,0,0,0,0,0,2,6
"770","B33339-33453","Helvellyn, Wythburn","Ullswater",0,0,1.00000000000001,33339,33453,0,0,0,1,5,0,0,0,0,0,0,0,0,1,5
"771","B33339-33537","Helvellyn, Wythburn","Patterdale",0,0,1.00000000000001,33339,33537,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"772","B33340-33343","Skelwith Bridge","Loughrigg Fell, Loughrigg",0,0,1.00000000000001,33340,33343,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"773","B33340-33348","Skelwith Bridge","Colwith, Little Langdale",0,0,1.00000000000001,33340,33348,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"774","B33340-33362","Skelwith Bridge","Chapel Stile",0,0,1.00000000000001,33340,33362,0,1,2,2,5,0,0,0,0,0,0,0,0,3,7
"775","B33342-33343","Loughrigg Tarn, Ambleside","Loughrigg Fell, Loughrigg",0,0,1.00000000000001,33342,33343,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"776","B33342-33470","Loughrigg Tarn, Ambleside","Waterhead",0,0,1.00000000000001,33342,33470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"777","B33343-33470","Loughrigg Fell, Loughrigg","Waterhead",0,0,1.00000000000001,33343,33470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"778","B33345-33554","Newlands","Catbells, Manesty",0,0,1.00000000000001,33345,33554,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"779","B33346-33362","Blea Tarn, Great Langdale","Chapel Stile",0,0,1.00000000000001,33346,33362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"780","B33347-33364","Easedale, Grasmere","Langdales",0,0,1.00000000000001,33347,33364,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"781","B33353-33355","Elterwater","Old Dungeon Ghyll",0,0,1.00000000000001,33353,33355,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"782","B33353-33361","Elterwater","Lingmoor Fell, Great Langdale",0,0,1.00000000000001,33353,33361,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"783","B33353-33362","Elterwater","Chapel Stile",0,0,1.00000000000001,33353,33362,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6
"784","B33353-33423","Elterwater","Underfell",0,0,1.00000000000001,33353,33423,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"785","B33353-33442","Elterwater","Cunsey",0,0,1.00000000000001,33353,33442,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"786","B33353-33485","Elterwater","Skelwill",0,0,1.00000000000001,33353,33485,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"787","B33353-33529","Elterwater","Rydal",0,0,1.00000000000001,33353,33529,0,0,0,1,5,0,0,0,0,0,0,0,0,1,5
"788","B33354-33358","Torver Woods, Torver","Low Arnside, Coniston",0,0,1.00000000000001,33354,33358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"789","B33355-33370","Old Dungeon Ghyll","Rosthwaite",0,0,1.00000000000001,33355,33370,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"790","B33355-33470","Old Dungeon Ghyll","Waterhead",0,0,1.00000000000001,33355,33470,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"791","B33355-33510","Old Dungeon Ghyll","Ambleside",0,0,1.00000000000001,33355,33510,0,4,8,0,0,0,0,0,0,0,0,0,0,4,8
"792","B33356-33364","Langdale Pikes, Great Langdale","Langdales",0,0,1.00000000000001,33356,33364,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"793","B33357-33362","Stickle Tarn, Great Langdale","Chapel Stile",0,0,1.00000000000001,33357,33362,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"794","B33358-33359","Low Arnside, Coniston","Coniston Water, Coniston",0,0,1.00000000000001,33358,33359,0,0,0,1,4,1,2,0,0,0,0,0,0,2,6
"795","B33358-33366","Low Arnside, Coniston","Coniston Old Man",0,0,1.00000000000001,33358,33366,0,0,0,3,9,0,0,0,0,0,0,0,0,3,9
"796","B33358-33446","Low Arnside, Coniston","Near Sawrey",0,0,1.00000000000001,33358,33446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"797","B33358-33470","Low Arnside, Coniston","Waterhead",0,0,1.00000000000001,33358,33470,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"798","B33358-33481","Low Arnside, Coniston","Armathwaite",0,0,1.00000000000001,33358,33481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"799","B33358-33487","Low Arnside, Coniston","Newcastle",0,0,1.00000000000001,33358,33487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"800","B33358-33536","Low Arnside, Coniston","Glenridding",0,0,1.00000000000001,33358,33536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"801","B33358-33577","Low Arnside, Coniston","Burnley",0,0,1.00000000000001,33358,33577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"802","B33358-33639","Low Arnside, Coniston","Workington",0,0,1.00000000000001,33358,33639,0,1,40,0,0,0,0,0,0,0,0,0,0,1,40
"803","B33359-33502","Coniston Water, Coniston","Oxenholme Railway Station, Oxenholme",0,0,1.00000000000001,33359,33502,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"804","B33360-33431","Park Beck","Windermere",0,0,1.00000000000001,33360,33431,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"805","B33364-33533","Langdales","Bury",0,0,1.00000000000001,33364,33533,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9
"806","B33364-33562","Langdales","Wasdale",0,0,1.00000000000001,33364,33562,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"807","B33364-33603","Langdales","Skelthwaite",0,0,1.00000000000001,33364,33603,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"808","B33365-33537","Wythburn","Patterdale",0,0,1.00000000000001,33365,33537,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4
"809","B33368-33595","Wrynose, Cockley Beck","Eskdale Green",0,0,1.00000000000001,33368,33595,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"810","B33369-33396","Cockley Beck Bridge","Wasdale Head",0,0,1.00000000000001,33369,33396,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"811","B33370-33558","Rosthwaite","Keswick",0,0,1.00000000000001,33370,33558,0,2,5,1,2,0,0,0,0,0,0,0,0,3,7
"812","B33370-33626","Rosthwaite","Mirfield",0,0,1.00000000000001,33370,33626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"813","B33375-33385","Heysham","Isle of Man",0,0,1.00000000000001,33375,33385,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4
"814","B33376-33384","Nether Kellet","Blackburn",0,0,1.00000000000001,33376,33384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"815","B33376-33408","Nether Kellet","Arnside",0,0,1.00000000000001,33376,33408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"816","B33387-33431","Ray","Windermere",0,0,1.00000000000001,33387,33431,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"817","B33391-33431","Buttermere","Windermere",0,0,1.00000000000001,33391,33431,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"818","B33394-33558","Castlerigg, Keswick","Keswick",0,0,1.00000000000001,33394,33558,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"819","B33397-33470","Honister Pass","Waterhead",0,0,1.00000000000001,33397,33470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"820","B33400-33537","Thirlmere","Patterdale",0,0,1.00000000000001,33400,33537,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3
"821","B33401-33510","Stanah, Thirlmere","Ambleside",0,0,1.00000000000001,33401,33510,0,1,2,1,2,0,0,0,0,0,0,0,0,1,2
"822","B33403-33441","Backbarrow","Lakeside",0,0,1.00000000000001,33403,33441,0,1,2,1,1,0,0,0,0,0,0,0,0,2,3
"823","B33404-33441","Newby Bridge","Lakeside",0,0,1.00000000000001,33404,33441,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
"824","B33408-33431","Arnside","Windermere",0,0,1.00000000000001,33408,33431,0,0,0,0,0,1,1,0,0,2,4,0,0,3,5
"825","B33408-33434","Arnside","Kendal",0,0,1.00000000000001,33408,33434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"826","B33410-33420","Lancaster Railway Station, Lancaster","Morecambe",0,0,1.00000000000001,33410,33420,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"827","B33410-33434","Lancaster Railway Station, Lancaster","Kendal",0,0,1.00000000000001,33410,33434,0,0,0,0,0,0,0,1,3,0,0,0,0,2,4
"828","B33410-33439","Lancaster Railway Station, Lancaster","Silverdale Railway Station, Silverdale",0,0,1.00000000000001,33410,33439,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
"829","B33410-33502","Lancaster Railway Station, Lancaster","Oxenholme Railway Station, Oxenholme",0,0,1.00000000000001,33410,33502,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
"830","B33410-33558","Lancaster Railway Station, Lancaster","Keswick",0,0,1.00000000000001,33410,33558,0,1,14,0,0,0,0,0,0,0,0,0,0,1,14
"831","B33411-33431","Slyne, Lancaster","Windermere",0,0,1.00000000000001,33411,33431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"832","B33413-33434","Heron Hill, Kendal","Kendal",0,0,1.00000000000001,33413,33434,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4
"833","B33414-33426","Garstang","Blackwell House, Bowness",0,0,1.00000000000001,33414,33426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"834","B33415-33434","Milnthorpe","Kendal",0,0,1.00000000000001,33415,33434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"835","B33419-33450","Staveley","Ashes Lane campsite, Staveley",0,0,1.00000000000001,33419,33450,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2
"836","B33419-33477","Staveley","Burneside",0,0,1.00000000000001,33419,33477,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2
"837","B33419-33510","Staveley","Ambleside",0,0,1.00000000000001,33419,33510,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"838","B33420-33431","Morecambe","Windermere",0,0,1.00000000000001,33420,33431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"839","B33421-33434","Carnforth","Kendal",0,0,1.00000000000001,33421,33434,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"840","B33421-33558","Carnforth","Keswick",0,0,1.00000000000001,33421,33558,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"841","B33424-33441","Fell Foot","Lakeside",0,0,1.00000000000001,33424,33441,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"842","B33427-33479","Windermere Lake, Windermere","Penrith",0,0,1.00000000000001,33427,33479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"843","B33428-33430","Ferry Nab Crossing, Bowness","Bowness",0,0,1.00000000000001,33428,33430,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2
"844","B33428-33467","Ferry Nab Crossing, Bowness","Wray Castle",0,0,1.00000000000001,33428,33467,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
"845","B33428-33507","Ferry Nab Crossing, Bowness","Hawkshead",0,0,1.00000000000001,33428,33507,0,0,0,0,0,0,0,1,8,0,0,0,0,1,8
"846","B33430-33432","Bowness","Troutbeck Bridge",0,0,1.00000000000001,33430,33432,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"847","B33430-33471","Bowness","Low Wood, Windermere",0,0,1.00000000000001,33430,33471,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"848","B33430-33487","Bowness","Newcastle",0,0,1.00000000000001,33430,33487,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"849","B33430-33490","Bowness","North Shields",0,0,1.00000000000001,33430,33490,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
"850","B33430-33491","Bowness","Hadrian's Wall",0,0,1.00000000000001,33430,33491,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3
"851","B33430-33527","Bowness","Bolton",0,0,1.00000000000001,33430,33527,0,1,30,0,0,0,0,0,0,0,0,0,0,1,30
"852","B33430-33566","Bowness","Yorkshire",0,0,1.00000000000001,33430,33566,0,1,40,0,0,0,0,0,0,0,0,0,0,1,40
"853","B33430-33634","Bowness","Settle",0,0,1.00000000000001,33430,33634,0,1,37,0,0,0,0,0,0,0,0,0,0,1,37
"854","B33431-33432","Windermere","Troutbeck Bridge",0,0,1.00000000000001,33431,33432,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"855","B33431-33441","Windermere","Lakeside",0,0,1.00000000000001,33431,33441,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6
"856","B33431-33452","Windermere","Kendal Railway Station, Kendal",0,0,1.00000000000001,33431,33452,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"857","B33431-33457","Windermere","Orrest Head, Windermere",0,0,1.00000000000001,33431,33457,0,0,0,3,12,0,0,0,0,0,0,0,0,3,12
"858","B33431-33462","Windermere","Limefitt, Windermere",0,0,1.00000000000001,33431,33462,0,0,0,2,4,1,2,0,0,0,0,0,0,2,4
"859","B33431-33486","Windermere","Newcastle Railway Station, Newcastle",0,0,1.00000000000001,33431,33486,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"860","B33431-33497","Windermere","Derby Railway Station, Derby",0,0,1.00000000000001,33431,33497,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"861","B33431-33501","Windermere","Preston Railway Station, Preston",0,0,1.00000000000001,33431,33501,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"862","B33431-33511","Windermere","Ambleside falls, Ambleside",0,0,1.00000000000001,33431,33511,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2
"863","B33431-33533","Windermere","Bury",0,0,1.00000000000001,33431,33533,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"864","B33431-33537","Windermere","Patterdale",0,0,1.00000000000001,33431,33537,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"865","B33431-33546","Windermere","Warrington Railway Station, Warrington",0,0,1.00000000000001,33431,33546,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
"866","B33431-33564","Windermere","Edinburgh",0,0,1.00000000000001,33431,33564,0,0,0,0,0,0,0,1,2,1,1,0,0,2,3
"867","B33431-33574","Windermere","Glasgow Central Railway Station, Glasgow",0,0,1.00000000000001,33431,33574,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
